customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST101461,Male,0,No,No,41,Yes,Fiber optic,Month-to-month,Electronic check,88.17,3709.92,Yes
CUST101462,Male,0,Yes,Yes,49,Yes,No,Two year,Bank transfer,84.37,4080.86,No
CUST101463,Male,0,Yes,No,59,Yes,No,Month-to-month,Bank transfer,28.65,1685.81,No
CUST101464,Male,0,Yes,No,0,Yes,No,Month-to-month,Credit card,94.34,,No
CUST101465,Female,0,Yes,Yes,50,Yes,Fiber optic,Two year,Credit card,40.87,2112.24,No
CUST101466,Female,0,Yes,Yes,15,Yes,DSL,One year,Credit card,58.84,716.98,No
CUST101467,Female,0,No,No,38,Yes,Fiber optic,Month-to-month,Mailed check,98.22,3666.68,Yes
CUST101468,Female,0,No,Yes,14,Yes,Fiber optic,Month-to-month,Electronic check,114.43,1571.41,Yes
CUST101469,Male,0,No,Yes,32,Yes,DSL,Two year,Electronic check,75.98,2508.43,No
CUST101470,Male,1,No,Yes,52,Yes,Fiber optic,Month-to-month,Credit card,71.94,3741.1,No
CUST101471,Female,0,Yes,Yes,16,Yes,Fiber optic,Month-to-month,Mailed check,70.49,996.92,Yes
CUST101472,Male,0,Yes,No,5,Yes,DSL,One year,Credit card,101.66,450.72,No
CUST101473,Female,0,No,No,30,Yes,Fiber optic,One year,Electronic check,119.31,3705.28,No
CUST101474,Female,0,Yes,Yes,68,Yes,DSL,One year,Mailed check,83.36,5536.17,No
CUST101475,Female,1,No,No,39,Yes,DSL,One year,Credit card,57.86,2359.3,No
CUST101476,Male,0,No,Yes,29,Yes,No,Two year,Credit card,41.87,1307.81,No
CUST101477,Female,0,No,Yes,68,Yes,Fiber optic,Two year,Electronic check,39.88,2833.73,No
CUST101478,Female,0,No,Yes,6,Yes,Fiber optic,One year,Mailed check,105.62,743.71,Yes
CUST101479,Female,0,Yes,Yes,12,Yes,DSL,Month-to-month,Electronic check,119.24,1567.14,No
CUST101480,Male,0,Yes,No,3,Yes,Fiber optic,Month-to-month,Mailed check,89.8,89.88,Yes
CUST101481,Male,0,No,Yes,49,Yes,DSL,One year,Mailed check,115.58,5794.31,No
CUST101482,Female,0,No,No,2,Yes,Fiber optic,Month-to-month,Credit card,55.0,159.51,Yes
CUST101483,Male,0,No,Yes,11,Yes,Fiber optic,Month-to-month,Electronic check,82.76,853.15,Yes
CUST101484,Male,0,No,No,64,Yes,No,One year,Mailed check,71.17,4436.83,No
CUST101485,Male,1,No,No,26,Yes,DSL,Two year,Bank transfer,68.2,1776.23,No
CUST101486,Male,0,Yes,No,49,Yes,Fiber optic,Month-to-month,Credit card,83.24,4316.87,Yes
CUST101487,Male,0,No,No,16,Yes,Fiber optic,One year,Electronic check,51.03,868.63,No
CUST101488,Male,0,No,Yes,71,Yes,DSL,One year,Mailed check,84.06,5919.69,No
CUST101489,Male,1,Yes,No,31,Yes,DSL,Month-to-month,Credit card,87.29,2942.86,No
CUST101490,Male,0,Yes,Yes,50,Yes,Fiber optic,One year,Electronic check,103.61,5245.05,No
CUST101491,Male,0,Yes,No,16,No,Fiber optic,Month-to-month,Electronic check,93.05,1556.56,Yes
CUST101492,Male,0,Yes,No,33,Yes,Fiber optic,Month-to-month,Credit card,51.98,1744.34,Yes
CUST101493,Female,0,Yes,No,34,No,DSL,One year,Mailed check,65.08,2264.16,No
CUST101494,Female,0,Yes,Yes,23,Yes,Fiber optic,One year,Credit card,32.04,490.31,No
CUST101495,Male,0,Yes,No,53,Yes,DSL,Month-to-month,Bank transfer,45.73,2439.01,No
CUST101496,Female,0,Yes,Yes,17,Yes,Fiber optic,Month-to-month,Credit card,72.09,1305.13,Yes
CUST101497,Female,0,Yes,Yes,49,Yes,Fiber optic,One year,Electronic check,30.08,1631.96,No
CUST101498,Male,0,No,Yes,45,Yes,Fiber optic,Month-to-month,Bank transfer,77.06,3697.14,Yes
CUST101499,Male,0,Yes,No,47,Yes,Fiber optic,Month-to-month,Bank transfer,59.03,2884.87,Yes
CUST101500,Male,0,No,No,32,No,Fiber optic,Month-to-month,Mailed check,23.48,772.6,Yes
CUST101501,Female,0,No,No,26,Yes,Fiber optic,One year,Credit card,63.44,1656.48,No
CUST101502,Female,0,No,No,0,Yes,DSL,Two year,Mailed check,48.11,,No
CUST101503,Male,0,No,No,58,Yes,DSL,Two year,Credit card,26.7,1603.22,No
CUST101504,Male,0,No,No,9,Yes,DSL,Month-to-month,Electronic check,49.34,642.08,No
CUST101505,Male,0,No,No,24,Yes,Fiber optic,Month-to-month,Mailed check,49.41,1148.92,Yes
CUST101506,Female,0,No,Yes,56,Yes,No,One year,Electronic check,55.51,3127.14,No
CUST101507,Female,0,No,No,65,Yes,Fiber optic,Two year,Electronic check,56.65,3611.43,No
CUST101508,Female,0,Yes,Yes,14,Yes,DSL,Month-to-month,Bank transfer,62.98,985.54,No
CUST101509,Female,0,No,Yes,27,Yes,DSL,Month-to-month,Mailed check,29.2,913.2,No
CUST101510,Male,0,No,No,12,Yes,DSL,Month-to-month,Credit card,20.53,177.1,No
CUST101511,Male,0,No,No,13,Yes,DSL,One year,Mailed check,93.6,1275.23,No
CUST101512,Male,0,No,Yes,65,Yes,Fiber optic,Month-to-month,Electronic check,53.73,3229.11,Yes
CUST101513,Male,0,Yes,Yes,33,No,DSL,Two year,Bank transfer,81.36,2657.7,No
CUST101514,Female,0,No,No,24,Yes,DSL,Month-to-month,Mailed check,50.7,1345.29,No
CUST101515,Female,0,Yes,Yes,53,Yes,DSL,Month-to-month,Bank transfer,118.42,6229.43,No
CUST101516,Male,1,Yes,Yes,11,Yes,Fiber optic,Month-to-month,Bank transfer,51.54,436.9,Yes
CUST101517,Male,1,No,Yes,8,Yes,Fiber optic,Month-to-month,Electronic check,80.5,713.04,Yes
CUST101518,Female,0,No,Yes,30,Yes,Fiber optic,One year,Mailed check,42.0,1249.04,No
CUST101519,Male,0,Yes,No,52,No,DSL,One year,Mailed check,71.78,3752.22,No
CUST101520,Female,0,No,No,42,Yes,Fiber optic,Month-to-month,Mailed check,77.93,3306.87,Yes
CUST101521,Male,0,No,Yes,37,Yes,Fiber optic,One year,Bank transfer,38.28,1507.33,No
CUST101522,Male,0,Yes,Yes,41,Yes,DSL,One year,Credit card,32.37,1435.35,No
CUST101523,Male,0,Yes,Yes,71,Yes,DSL,Month-to-month,Mailed check,117.36,8371.28,No
CUST101524,Male,0,No,No,47,Yes,DSL,Month-to-month,Electronic check,109.33,5256.3,No
CUST101525,Male,0,No,No,66,Yes,Fiber optic,Month-to-month,Bank transfer,86.01,5674.76,Yes
CUST101526,Male,0,No,Yes,65,Yes,DSL,Month-to-month,Credit card,106.11,6929.13,No
CUST101527,Male,0,Yes,Yes,15,Yes,Fiber optic,Month-to-month,Mailed check,29.56,446.71,Yes
CUST101528,Female,0,No,Yes,15,Yes,DSL,Month-to-month,Credit card,92.94,1276.8,No
CUST101529,Female,0,Yes,No,30,Yes,Fiber optic,Month-to-month,Bank transfer,48.56,1605.75,Yes
CUST101530,Female,0,Yes,Yes,57,Yes,DSL,Two year,Credit card,73.95,4221.16,No
CUST101531,Female,0,No,Yes,27,Yes,Fiber optic,Month-to-month,Bank transfer,96.48,2764.89,Yes
CUST101532,Female,0,Yes,Yes,3,No,No,Month-to-month,Credit card,23.35,116.55,No
CUST101533,Male,1,No,Yes,9,Yes,No,One year,Credit card,89.48,848.0,No
CUST101534,Male,0,No,Yes,50,Yes,DSL,Month-to-month,Bank transfer,63.49,3269.55,No
CUST101535,Female,1,Yes,No,17,Yes,DSL,Month-to-month,Credit card,63.97,1117.35,No
CUST101536,Male,1,No,No,46,Yes,Fiber optic,Month-to-month,Electronic check,110.73,5032.21,Yes
CUST101537,Female,0,Yes,No,31,Yes,DSL,Two year,Mailed check,105.97,3271.68,No
CUST101538,Female,0,Yes,Yes,29,Yes,Fiber optic,Month-to-month,Credit card,25.75,864.35,No
CUST101539,Male,0,No,No,35,Yes,No,Two year,Credit card,81.83,2936.38,No
CUST101540,Male,1,No,Yes,8,Yes,Fiber optic,One year,Credit card,63.58,423.89,No
CUST101541,Male,0,No,No,35,Yes,DSL,One year,Mailed check,31.78,1143.05,No
CUST101542,Female,0,No,No,28,Yes,Fiber optic,One year,Bank transfer,105.11,2845.6,No
CUST101543,Male,0,Yes,Yes,15,Yes,No,Month-to-month,Mailed check,27.15,417.2,No
CUST101544,Female,0,Yes,Yes,20,Yes,Fiber optic,Month-to-month,Credit card,23.21,566.2,Yes
CUST101545,Female,0,Yes,Yes,63,Yes,Fiber optic,Month-to-month,Bank transfer,39.75,2444.39,No
CUST101546,Female,0,No,No,65,Yes,No,Month-to-month,Credit card,50.34,3262.61,No
CUST101547,Male,0,Yes,Yes,58,No,No,Two year,Bank transfer,26.09,1419.9,No
CUST101548,Male,1,Yes,No,27,Yes,No,One year,Credit card,84.13,2332.6,No
CUST101549,Female,0,No,No,54,Yes,Fiber optic,Month-to-month,Credit card,63.72,3455.54,Yes
CUST101550,Male,1,No,No,30,Yes,Fiber optic,One year,Bank transfer,61.22,1772.6,No
CUST101551,Male,0,No,Yes,32,Yes,Fiber optic,Two year,Electronic check,34.53,1147.05,No
CUST101552,Male,0,Yes,Yes,59,Yes,DSL,Two year,Mailed check,63.78,3760.66,No
CUST101553,Female,0,No,Yes,40,Yes,Fiber optic,One year,Bank transfer,59.02,2411.02,No
CUST101554,Female,0,Yes,No,45,Yes,Fiber optic,Month-to-month,Mailed check,58.36,2533.83,Yes
CUST101555,Male,0,Yes,No,48,Yes,No,Month-to-month,Electronic check,41.86,1976.87,No
CUST101556,Female,0,Yes,Yes,64,Yes,No,Month-to-month,Electronic check,29.44,1897.86,No
CUST101557,Male,0,Yes,No,41,Yes,DSL,Month-to-month,Bank transfer,46.07,1957.77,No
CUST101558,Male,1,Yes,No,22,Yes,Fiber optic,Month-to-month,Electronic check,86.73,1810.48,Yes
CUST101559,Male,1,No,No,26,Yes,Fiber optic,Two year,Electronic check,27.29,721.0,No
CUST101560,Male,0,Yes,Yes,31,Yes,No,Two year,Credit card,58.23,1904.35,No
CUST101561,Female,0,No,No,2,Yes,DSL,One year,Credit card,71.44,149.06,No
CUST101562,Female,0,Yes,No,59,Yes,Fiber optic,One year,Electronic check,116.32,6831.15,No
CUST101563,Female,0,Yes,Yes,16,Yes,Fiber optic,Month-to-month,Credit card,104.38,1616.27,Yes
CUST101564,Male,1,No,Yes,31,Yes,No,Month-to-month,Electronic check,111.66,3409.32,No
CUST101565,Male,0,Yes,Yes,6,Yes,Fiber optic,Two year,Credit card,102.0,634.44,No
CUST101566,Male,0,Yes,Yes,70,Yes,Fiber optic,Month-to-month,Electronic check,78.91,5325.16,Yes
CUST101567,Female,1,No,Yes,68,Yes,No,One year,Electronic check,106.08,7158.71,No
CUST101568,Male,0,No,Yes,57,Yes,Fiber optic,Month-to-month,Mailed check,76.52,4403.42,Yes
CUST101569,Female,1,Yes,No,39,Yes,DSL,Two year,Electronic check,55.77,2249.58,No
CUST101570,Female,0,Yes,No,47,Yes,DSL,One year,Mailed check,57.23,2596.23,No
CUST101571,Female,0,Yes,No,50,Yes,Fiber optic,One year,Bank transfer,76.55,3764.7,No
CUST101572,Female,0,No,No,56,Yes,DSL,Month-to-month,Electronic check,100.94,5660.08,No
CUST101573,Female,0,Yes,Yes,70,Yes,Fiber optic,Month-to-month,Electronic check,33.37,2398.02,Yes
CUST101574,Female,0,No,No,36,Yes,Fiber optic,Month-to-month,Mailed check,23.93,824.47,Yes
CUST101575,Male,0,No,Yes,54,Yes,No,Month-to-month,Electronic check,98.96,5331.23,No
CUST101576,Male,0,Yes,Yes,40,Yes,Fiber optic,Two year,Credit card,84.76,3424.29,No
CUST101577,Female,0,No,No,19,Yes,Fiber optic,Two year,Mailed check,102.13,1825.1,No
CUST101578,Female,0,Yes,No,32,Yes,DSL,Month-to-month,Mailed check,117.67,3927.94,No
CUST101579,Male,0,Yes,Yes,39,Yes,Fiber optic,Month-to-month,Credit card,45.14,1768.73,Yes
CUST101580,Female,0,No,Yes,33,Yes,DSL,Two year,Electronic check,39.43,1266.16,No
CUST101581,Female,0,No,Yes,61,No,Fiber optic,Month-to-month,Bank transfer,54.1,3414.16,Yes
CUST101582,Male,0,No,Yes,18,No,Fiber optic,Month-to-month,Bank transfer,107.8,1953.13,Yes
CUST101583,Female,0,No,No,42,Yes,DSL,Month-to-month,Bank transfer,21.4,881.38,No
CUST101584,Female,0,No,Yes,68,Yes,DSL,Month-to-month,Mailed check,21.05,1468.6,No
CUST101585,Female,0,No,No,62,Yes,Fiber optic,Month-to-month,Mailed check,41.68,2588.33,Yes
CUST101586,Male,0,Yes,Yes,9,Yes,Fiber optic,Month-to-month,Credit card,57.59,456.75,Yes
CUST101587,Male,0,Yes,Yes,12,Yes,Fiber optic,One year,Electronic check,50.23,709.48,No
CUST101588,Male,1,Yes,Yes,4,Yes,No,One year,Credit card,102.49,260.19,No
CUST101589,Female,0,No,No,57,Yes,No,Month-to-month,Mailed check,88.97,5030.79,No
CUST101590,Female,0,No,Yes,58,Yes,Fiber optic,Month-to-month,Bank transfer,103.78,6204.67,Yes
CUST101591,Male,0,No,No,58,Yes,DSL,Two year,Electronic check,58.38,3396.6,No
CUST101592,Female,0,Yes,No,14,Yes,Fiber optic,One year,Bank transfer,79.58,955.57,No
CUST101593,Female,1,Yes,No,0,Yes,Fiber optic,Month-to-month,Electronic check,71.55,,Yes
CUST101594,Female,0,No,Yes,37,Yes,Fiber optic,Month-to-month,Bank transfer,67.47,2467.98,Yes
CUST101595,Female,0,No,No,52,Yes,Fiber optic,Month-to-month,Electronic check,48.81,2432.15,Yes
CUST101596,Female,0,No,No,51,Yes,DSL,Month-to-month,Bank transfer,90.92,4742.27,No
CUST101597,Male,0,No,Yes,0,Yes,No,Two year,Credit card,72.4,,No
CUST101598,Female,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,Mailed check,27.86,421.31,Yes
CUST101599,Male,0,Yes,No,57,Yes,DSL,One year,Credit card,20.05,1045.96,No
CUST101600,Female,0,Yes,No,39,No,DSL,Month-to-month,Bank transfer,22.03,845.18,No
CUST101601,Male,0,No,Yes,59,Yes,DSL,Two year,Electronic check,27.6,1599.12,No
CUST101602,Female,0,Yes,No,43,No,Fiber optic,Month-to-month,Credit card,57.1,2362.02,Yes
CUST101603,Male,0,No,No,5,Yes,Fiber optic,Month-to-month,Bank transfer,50.57,310.06,Yes
CUST101604,Female,0,No,No,27,Yes,Fiber optic,One year,Mailed check,35.66,1072.15,No
CUST101605,Male,0,No,Yes,30,Yes,DSL,One year,Electronic check,71.54,2100.6,No
CUST101606,Female,1,Yes,No,7,Yes,DSL,One year,Credit card,117.02,834.68,No
CUST101607,Male,0,Yes,Yes,4,Yes,Fiber optic,One year,Mailed check,36.07,158.7,No
CUST101608,Female,1,No,Yes,53,Yes,DSL,Month-to-month,Bank transfer,45.06,2496.57,Yes
CUST101609,Male,0,Yes,Yes,16,Yes,Fiber optic,Month-to-month,Electronic check,66.21,1060.13,Yes
CUST101610,Male,0,No,No,37,Yes,DSL,One year,Bank transfer,84.08,3114.24,No
CUST101611,Female,0,No,Yes,8,Yes,DSL,One year,Electronic check,80.02,731.71,No
CUST101612,Female,0,No,No,13,No,Fiber optic,Month-to-month,Mailed check,72.12,949.91,No
CUST101613,Male,0,Yes,Yes,25,Yes,No,One year,Mailed check,93.73,2286.35,No
CUST101614,Female,0,Yes,No,61,No,DSL,Two year,Mailed check,104.59,6270.62,No
CUST101615,Male,0,No,No,24,Yes,Fiber optic,One year,Credit card,119.9,2815.72,No
CUST101616,Male,1,Yes,No,35,Yes,DSL,Month-to-month,Credit card,66.55,2353.51,No
CUST101617,Male,0,Yes,Yes,32,Yes,Fiber optic,Month-to-month,Credit card,119.5,3694.03,Yes
CUST101618,Female,0,Yes,No,2,Yes,No,Month-to-month,Bank transfer,93.05,213.43,No
CUST101619,Male,0,Yes,No,10,No,DSL,Month-to-month,Credit card,85.73,706.11,No
CUST101620,Male,0,No,Yes,57,Yes,DSL,Month-to-month,Electronic check,83.97,4686.65,No
CUST101621,Female,0,Yes,Yes,63,Yes,DSL,Month-to-month,Mailed check,111.07,7062.63,No
CUST101622,Female,0,No,No,17,No,Fiber optic,Month-to-month,Bank transfer,114.79,1906.93,Yes
CUST101623,Female,1,No,Yes,46,No,Fiber optic,Month-to-month,Bank transfer,37.85,1764.12,No
CUST101624,Female,0,Yes,Yes,43,Yes,DSL,Month-to-month,Credit card,69.34,2976.1,No
CUST101625,Male,0,No,Yes,58,Yes,DSL,Month-to-month,Electronic check,114.14,6775.89,No
CUST101626,Male,0,No,No,49,Yes,No,Month-to-month,Mailed check,58.21,2865.88,No
CUST101627,Male,1,Yes,Yes,68,No,Fiber optic,Month-to-month,Bank transfer,43.27,2840.08,No
CUST101628,Male,0,No,No,28,Yes,Fiber optic,Month-to-month,Mailed check,30.27,908.39,Yes
CUST101629,Female,0,No,Yes,66,Yes,No,Two year,Electronic check,79.72,5156.21,No
CUST101630,Male,0,Yes,Yes,1,Yes,DSL,One year,Mailed check,90.03,189.24,No
CUST101631,Male,0,Yes,No,24,Yes,No,Month-to-month,Credit card,39.55,1028.55,No
CUST101632,Female,0,Yes,Yes,18,No,No,Two year,Mailed check,87.36,1602.1,No
CUST101633,Male,0,Yes,Yes,39,Yes,DSL,Month-to-month,Bank transfer,109.96,4363.94,No
CUST101634,Male,0,Yes,Yes,1,Yes,Fiber optic,One year,Credit card,44.36,161.7,No
CUST101635,Male,0,No,Yes,64,Yes,Fiber optic,Month-to-month,Credit card,32.2,2058.07,Yes
CUST101636,Male,0,No,No,61,Yes,No,Two year,Credit card,103.54,6333.01,No
CUST101637,Male,0,Yes,No,53,Yes,DSL,Month-to-month,Credit card,111.64,5941.14,No
CUST101638,Male,0,Yes,No,44,No,Fiber optic,Month-to-month,Bank transfer,41.49,1752.28,No
CUST101639,Female,0,No,No,48,Yes,No,Month-to-month,Electronic check,92.14,4365.1,No
CUST101640,Female,0,Yes,No,68,Yes,Fiber optic,Two year,Electronic check,79.09,5383.9,No
CUST101641,Male,0,Yes,No,37,Yes,No,Month-to-month,Credit card,43.92,1624.44,No
CUST101642,Male,0,No,No,3,Yes,Fiber optic,Month-to-month,Electronic check,102.37,332.53,Yes
CUST101643,Female,0,No,Yes,16,Yes,No,Month-to-month,Bank transfer,67.04,1023.29,No
CUST101644,Male,1,No,No,52,Yes,DSL,Two year,Electronic check,90.03,4534.33,No
CUST101645,Male,0,Yes,No,52,Yes,Fiber optic,Month-to-month,Electronic check,50.14,2754.28,Yes
CUST101646,Male,0,No,No,30,Yes,Fiber optic,One year,Bank transfer,101.58,2908.05,No
CUST101647,Female,0,Yes,Yes,21,No,Fiber optic,Month-to-month,Electronic check,46.43,1056.39,Yes
CUST101648,Male,0,No,No,10,Yes,DSL,One year,Credit card,56.48,534.39,No
CUST101649,Female,0,Yes,No,33,Yes,Fiber optic,Month-to-month,Credit card,59.15,1971.93,Yes
CUST101650,Male,0,Yes,No,14,Yes,DSL,Month-to-month,Bank transfer,40.64,635.21,No
CUST101651,Female,0,Yes,Yes,9,Yes,DSL,Two year,Credit card,107.44,921.32,No
CUST101652,Female,0,No,No,52,Yes,DSL,One year,Credit card,31.35,1493.43,No
CUST101653,Male,0,No,Yes,47,Yes,No,Two year,Credit card,76.31,3686.57,No
CUST101654,Female,0,No,Yes,30,Yes,DSL,One year,Credit card,101.42,3109.47,No
CUST101655,Male,0,Yes,Yes,36,No,Fiber optic,Month-to-month,Credit card,78.09,2818.45,Yes
CUST101656,Female,0,No,Yes,27,Yes,DSL,One year,Electronic check,52.69,1505.12,No
CUST101657,Male,1,No,No,30,Yes,Fiber optic,One year,Bank transfer,98.14,2977.02,No
CUST101658,Male,1,Yes,Yes,69,Yes,Fiber optic,Month-to-month,Mailed check,69.92,4819.0,Yes
CUST101659,Female,0,Yes,Yes,13,Yes,Fiber optic,Month-to-month,Bank transfer,36.3,451.84,Yes
CUST101660,Male,0,No,No,15,Yes,Fiber optic,Month-to-month,Bank transfer,51.69,560.36,No
CUST101661,Male,0,No,Yes,24,Yes,Fiber optic,Month-to-month,Bank transfer,79.19,1927.32,Yes
CUST101662,Female,0,No,Yes,38,Yes,Fiber optic,Month-to-month,Electronic check,85.88,3161.85,No
CUST101663,Male,0,Yes,Yes,65,No,Fiber optic,Two year,Bank transfer,74.81,4906.62,No
CUST101664,Male,0,No,Yes,37,Yes,Fiber optic,Two year,Bank transfer,47.2,1717.28,No
CUST101665,Female,0,Yes,Yes,40,Yes,Fiber optic,One year,Electronic check,79.38,3002.41,No
CUST101666,Female,0,Yes,Yes,39,Yes,DSL,Month-to-month,Credit card,53.25,2070.45,No
CUST101667,Male,0,No,No,63,Yes,No,Month-to-month,Mailed check,42.49,2631.92,No
CUST101668,Male,0,No,No,15,Yes,No,One year,Credit card,114.55,1856.08,No
CUST101669,Female,0,Yes,No,58,Yes,DSL,Month-to-month,Bank transfer,51.49,2786.18,No
CUST101670,Female,0,Yes,No,10,Yes,No,One year,Credit card,53.56,452.61,No
CUST101671,Male,1,No,Yes,0,Yes,Fiber optic,Two year,Electronic check,109.68,,No
CUST101672,Female,0,No,Yes,12,No,Fiber optic,Month-to-month,Mailed check,34.27,490.22,No
CUST101673,Male,0,No,Yes,29,Yes,DSL,Month-to-month,Credit card,78.46,2296.59,No
CUST101674,Male,1,Yes,No,68,Yes,No,Month-to-month,Bank transfer,98.37,6763.86,No
CUST101675,Male,1,Yes,No,17,Yes,Fiber optic,Month-to-month,Mailed check,47.37,693.82,Yes
CUST101676,Male,0,No,Yes,12,Yes,DSL,Month-to-month,Bank transfer,104.41,1156.57,No
CUST101677,Male,0,Yes,Yes,31,Yes,Fiber optic,Two year,Credit card,96.96,3011.58,No
CUST101678,Female,0,Yes,No,70,Yes,Fiber optic,Two year,Credit card,68.61,4976.19,No
CUST101679,Female,0,No,No,71,Yes,Fiber optic,Two year,Bank transfer,31.87,2317.14,No
CUST101680,Female,0,Yes,No,49,Yes,Fiber optic,Two year,Mailed check,117.01,5645.75,No
CUST101681,Female,0,No,No,70,Yes,Fiber optic,Two year,Mailed check,82.42,5791.19,No
CUST101682,Male,0,No,Yes,30,Yes,Fiber optic,Two year,Mailed check,71.71,2210.89,No
CUST101683,Male,0,Yes,No,50,Yes,No,One year,Credit card,108.54,5291.05,No
CUST101684,Male,0,Yes,No,26,Yes,No,Month-to-month,Credit card,62.14,1590.13,No
CUST101685,Male,0,No,Yes,59,Yes,Fiber optic,Month-to-month,Bank transfer,76.36,4487.18,No
CUST101686,Female,0,Yes,Yes,32,Yes,No,Month-to-month,Bank transfer,105.84,3566.45,No
CUST101687,Male,0,No,Yes,52,No,No,Month-to-month,Electronic check,59.3,3093.22,No
CUST101688,Male,0,Yes,No,71,Yes,DSL,Two year,Electronic check,97.24,7070.41,No
CUST101689,Female,0,Yes,No,32,Yes,No,Month-to-month,Electronic check,45.61,1384.7,Yes
CUST101690,Female,0,Yes,No,40,No,DSL,Month-to-month,Bank transfer,90.24,3664.38,No
CUST101691,Female,1,No,No,18,Yes,DSL,Month-to-month,Mailed check,71.04,1140.04,No
CUST101692,Female,0,Yes,Yes,40,Yes,Fiber optic,Month-to-month,Electronic check,36.49,1521.16,Yes
CUST101693,Male,0,No,Yes,41,Yes,Fiber optic,Month-to-month,Bank transfer,33.6,1338.91,Yes
CUST101694,Male,0,No,No,22,No,Fiber optic,Month-to-month,Credit card,65.77,1414.46,Yes
CUST101695,Female,0,No,No,32,Yes,Fiber optic,Month-to-month,Mailed check,91.08,2985.84,Yes
CUST101696,Male,0,Yes,No,19,Yes,DSL,Month-to-month,Electronic check,80.33,1607.62,No
CUST101697,Male,0,No,Yes,24,No,No,Month-to-month,Credit card,105.47,2561.78,No
CUST101698,Male,0,No,No,51,Yes,Fiber optic,Month-to-month,Mailed check,58.97,3188.24,Yes
CUST101699,Female,0,Yes,Yes,11,Yes,No,One year,Mailed check,104.36,1154.82,No
CUST101700,Male,1,No,No,31,Yes,DSL,Month-to-month,Credit card,23.7,767.41,No
CUST101701,Female,0,No,Yes,32,Yes,Fiber optic,Month-to-month,Electronic check,56.58,1837.02,Yes
CUST101702,Male,0,Yes,Yes,67,No,Fiber optic,One year,Electronic check,27.3,1899.23,No
CUST101703,Male,1,No,No,14,Yes,Fiber optic,Month-to-month,Credit card,111.92,1569.29,Yes
CUST101704,Male,0,Yes,Yes,50,Yes,DSL,Month-to-month,Credit card,67.53,3274.22,No
CUST101705,Female,0,No,Yes,5,Yes,Fiber optic,Two year,Credit card,51.62,295.97,Yes
CUST101706,Male,0,No,No,68,Yes,DSL,One year,Bank transfer,69.25,4555.43,No
CUST101707,Female,0,Yes,Yes,68,Yes,Fiber optic,Month-to-month,Mailed check,73.28,5068.73,No
CUST101708,Female,0,No,No,34,Yes,No,Two year,Electronic check,104.62,3674.32,No
CUST101709,Female,0,No,Yes,33,Yes,DSL,Two year,Electronic check,74.24,2401.36,No
CUST101710,Male,0,No,Yes,62,Yes,Fiber optic,Month-to-month,Credit card,63.14,3862.75,Yes
CUST101711,Male,0,Yes,Yes,67,No,Fiber optic,Two year,Mailed check,116.14,7586.16,No
CUST101712,Male,0,Yes,Yes,17,Yes,DSL,Two year,Credit card,116.86,1981.23,No
CUST101713,Male,0,Yes,No,25,Yes,DSL,Month-to-month,Mailed check,23.84,634.3,No
CUST101714,Female,0,Yes,No,60,No,DSL,One year,Credit card,90.68,5474.05,No
CUST101715,Female,0,Yes,No,47,Yes,DSL,Month-to-month,Credit card,57.18,2714.38,No
CUST101716,Female,0,No,Yes,71,No,DSL,One year,Mailed check,87.52,6187.49,No
CUST101717,Male,0,Yes,Yes,30,Yes,DSL,One year,Electronic check,83.69,2601.79,No
CUST101718,Female,0,Yes,No,33,Yes,DSL,Month-to-month,Electronic check,53.01,1652.71,No
CUST101719,Male,0,Yes,No,6,Yes,Fiber optic,Two year,Bank transfer,118.67,617.92,No
CUST101720,Female,0,No,No,6,Yes,Fiber optic,Two year,Mailed check,55.71,199.32,No
CUST101721,Male,0,No,No,46,Yes,Fiber optic,Two year,Electronic check,83.2,3761.53,No
CUST101722,Male,1,Yes,Yes,7,Yes,Fiber optic,Month-to-month,Electronic check,101.34,594.91,Yes
CUST101723,Female,0,No,No,0,Yes,DSL,Month-to-month,Mailed check,34.55,,Yes
CUST101724,Female,0,No,Yes,2,Yes,Fiber optic,Two year,Electronic check,50.06,27.92,Yes
